,match_id,date,time,matchday,team,opponent,place,result,s_goals,c_goals,team_streak,opp_streak,team_last_five,opp_last_five,rank_team,rank_opponent,team_xGoals,team_xAssists,opp_xGoals,opp_xAssists,team_shots_total,opp_shots_total,team_ball_possession,opp_ball_possession,rolling_s_goals,rolling_c_goals,rolling_team_xGoals,rolling_team_xAssists,rolling_opp_xGoals,rolling_opp_xAssists,rolling_team_shots_total,rolling_opp_shots_total,rolling_team_ball_possession,rolling_opp_ball_possession
673,59478,2021-05-02,18,34,juventus,udinese,A,W,2,1,1.5,1,"[1, 1, -1, 1, 0]","[-1, -1, 1, -1, 1]",4.0,11.0,-5.72,-1.1400000000000001,0.6699999999999993,-0.44999999999999996,14,8,0.59,0.41,1.8,1.0,-2.571999999999999,1.2479999999999998,2.338,1.2819999999999996,14.6,11.8,0.58,0.42000000000000004
674,59479,2021-05-02,20,34,sampdoria,roma,H,W,2,0,0,0,"[0, -1, 1, 1, -1]","[0, 1, -1, 0, -1]",9.0,7.0,1.56,2.19,-5.240000000000001,-0.6699999999999993,13,10,0.53,0.47,1.0,1.0,3.248,3.4939999999999998,2.3019999999999996,-0.0819999999999997,11.2,15.2,0.44399999999999995,0.556
675,59479,2021-05-02,20,34,roma,sampdoria,A,L,0,2,0,0,"[0, 1, -1, 0, -1]","[0, -1, 1, 1, -1]",7.0,9.0,-5.240000000000001,-0.6699999999999993,1.56,2.19,10,13,0.47,0.53,1.4,1.8,-0.9960000000000002,-1.6939999999999997,0.2019999999999999,1.4260000000000006,13.0,17.0,0.512,0.488
676,59480,2021-05-03,20,34,torino,parma,H,W,1,0,0,0,"[0, 1, 1, 0, -1]","[0, -1, -1, -1, -1]",16.0,19.0,2.0999999999999996,-0.3199999999999993,4.32,-1.75,13,10,0.5,0.5,1.4,1.2,-0.17200000000000087,1.1260000000000001,0.9020000000000001,-0.8159999999999996,16.0,16.0,0.426,0.5740000000000001
677,59480,2021-05-03,20,34,parma,torino,A,L,0,1,0,0,"[0, -1, -1, -1, -1]","[0, 1, 1, 0, -1]",19.0,16.0,4.32,-1.75,2.0999999999999996,-0.3199999999999993,10,13,0.5,0.5,2.0,3.2,-0.5199999999999994,-2.08,0.014000000000000411,-1.4219999999999997,13.4,13.0,0.5159999999999999,0.484
678,59482,2021-05-08,15,35,udinese,bologna,H,D,1,1,0,0.5,"[-1, 1, -1, 1, -1]","[-1, 1, 0, -1, 0]",11.0,12.0,1.3000000000000005,0.30999999999999917,-1.419999999999999,1.3199999999999998,9,16,0.47,0.53,1.4,1.4,-2.6,-2.333999999999999,0.03399999999999981,-0.08399999999999971,11.2,13.2,0.5,0.5
679,59482,2021-05-08,15,35,bologna,udinese,A,D,1,1,0.5,0,"[-1, 1, 0, -1, 0]","[-1, 1, -1, 1, -1]",12.0,11.0,-1.419999999999999,1.3199999999999998,1.3000000000000005,0.30999999999999917,16,9,0.53,0.47,1.6,2.2,-2.4580000000000006,0.1060000000000002,-0.35200000000000015,0.5039999999999997,10.2,14.8,0.5039999999999999,0.496
680,59485,2021-05-08,20,35,fiorentina,lazio,H,W,2,0,2.0,2,"[-1, -1, 1, 0, 0]","[1, 1, -1, 1, 1]",14.0,6.0,0.24,-0.5099999999999997,3.9999999999999987,-0.3099999999999994,9,11,0.29,0.71,1.8,2.2,-2.0360000000000005,-1.722,-2.428,0.348,8.8,11.2,0.344,0.656
681,59485,2021-05-08,20,35,lazio,fiorentina,A,L,0,2,2,2.0,"[1, 1, -1, 1, 1]","[-1, -1, 1, 0, 0]",6.0,14.0,3.9999999999999987,-0.3099999999999994,0.24,-0.5099999999999997,11,9,0.71,0.29,3.0,2.2,2.792,-1.8579999999999999,1.4900000000000002,-0.358,15.0,11.2,0.512,0.488
682,59486,2021-05-08,15,35,spezia,napoli,H,L,1,4,0.5,4.0,"[1, -1, 0, -1, 0]","[1, 0, 1, 1, 0]",16.0,5.0,-2.57,2.2499999999999996,6.180000000000001,2.2499999999999996,8,12,0.49,0.51,1.2,2.0,-0.3000000000000003,1.612,1.957999999999999,-0.7380000000000004,7.6,11.6,0.5519999999999999,0.44800000000000006
683,59486,2021-05-08,15,35,napoli,spezia,A,W,4,1,4.0,0.5,"[1, 0, 1, 1, 0]","[1, -1, 0, -1, 0]",5.0,16.0,6.180000000000001,2.2499999999999996,-2.57,2.2499999999999996,12,8,0.51,0.49,2.2,0.8,5.988,2.444,2.052,0.95,17.2,13.6,0.5399999999999999,0.45999999999999996
684,59487,2021-05-08,18,35,inter,sampdoria,H,W,5,1,16.0,1,"[1, 0, 0, 1, 1]","[-1, 1, 1, -1, 1]",1.0,9.0,0.19000000000000095,0.8200000000000001,2.5200000000000005,2.32,14,14,0.55,0.45,1.2,0.4,4.796,3.1079999999999997,0.7219999999999999,-1.302,16.0,7.6,0.544,0.45600000000000007
685,59487,2021-05-08,18,35,sampdoria,inter,A,L,1,5,1,16.0,"[-1, 1, 1, -1, 1]","[1, 0, 0, 1, 1]",9.0,1.0,2.5200000000000005,2.32,0.19000000000000095,0.8200000000000001,14,14,0.45,0.55,1.2,0.8,3.036,3.2039999999999993,1.3299999999999996,0.1080000000000005,12.6,14.4,0.476,0.524
686,59481,2021-05-09,15,35,parma,atalanta,H,L,2,5,0,7.0,"[-1, -1, -1, -1, -1]","[1, 1, 0, 1, 0]",19.0,2.0,-2.6000000000000005,-3.28,2.689999999999999,6.870000000000001,7,18,0.44,0.56,1.6,3.0,0.4260000000000007,-2.406,1.4300000000000002,-0.7379999999999995,12.0,14.4,0.47400000000000003,0.526
687,59481,2021-05-09,15,35,atalanta,parma,A,W,5,2,7.0,0,"[1, 1, 0, 1, 0]","[-1, -1, -1, -1, -1]",2.0,19.0,2.689999999999999,6.870000000000001,-2.6000000000000005,-3.28,18,7,0.56,0.44,2.2,0.8,2.532,5.898,-2.212,0.3360000000000002,17.2,10.8,0.4800000000000001,0.52
688,59483,2021-05-09,15,35,benevento,cagliari,H,L,1,3,0,3.5,"[-1, -1, 0, -1, -1]","[-1, 1, 1, 1, 0]",18.0,17.0,-2.829999999999999,2.01,1.6800000000000006,-2.54,7,9,0.56,0.44,1.4,2.8,-1.656,-1.7720000000000002,0.23200000000000012,-0.053999999999999736,13.4,14.0,0.422,0.5780000000000001
689,59483,2021-05-09,15,35,cagliari,benevento,A,W,3,1,3.5,0,"[-1, 1, 1, 1, 0]","[-1, -1, 0, -1, -1]",17.0,18.0,1.6800000000000006,-2.54,-2.829999999999999,2.01,9,7,0.44,0.56,1.8,1.4,-0.5400000000000001,-2.5759999999999996,-0.6960000000000004,1.1219999999999999,13.4,14.8,0.45200000000000007,0.5479999999999999
690,59484,2021-05-09,18,35,roma,crotone,H,W,5,0,0,0,"[1, -1, 0, -1, -1]","[-1, -1, -1, 1, -1]",7.0,20.0,-2.3000000000000007,-1.3599999999999999,6.970000000000001,2.63,22,7,0.61,0.39,1.0,1.8,-1.7680000000000002,-1.4039999999999997,0.46799999999999997,2.0020000000000002,12.8,17.0,0.544,0.45600000000000007
691,59484,2021-05-09,18,35,crotone,roma,A,L,0,5,0,0,"[-1, -1, -1, 1, -1]","[1, -1, 0, -1, -1]",20.0,7.0,6.970000000000001,2.63,-2.3000000000000007,-1.3599999999999999,7,22,0.39,0.61,1.4,2.2,7.198,2.5020000000000002,1.1100000000000003,-0.1320000000000004,8.2,13.8,0.434,0.5660000000000001
692,59488,2021-05-09,12,35,genoa,sassuolo,H,L,1,2,0,4.5,"[-1, -1, 0, 1, -1]","[1, 1, 1, 1, 0]",13.0,8.0,3.6799999999999997,5.84,4.619999999999999,-3.43,14,14,0.39,0.61,1.8,2.2,3.2359999999999998,2.148,0.4219999999999994,0.2859999999999999,10.8,15.8,0.472,0.528
693,59488,2021-05-09,12,35,sassuolo,genoa,A,W,2,1,4.5,0,"[1, 1, 1, 1, 0]","[-1, -1, 0, 1, -1]",8.0,13.0,4.619999999999999,-3.43,3.6799999999999997,5.84,14,14,0.61,0.39,1.6,0.6,0.6700000000000002,-1.3619999999999997,0.3299999999999993,0.6639999999999997,13.8,11.0,0.65,0.35
694,59489,2021-05-09,15,35,verona,torino,H,D,1,1,0.5,1,"[-1, -1, -1, -1, 0]","[1, 1, 0, -1, 1]",10.0,15.0,-2.83,-1.3100000000000005,-1.879999999999999,0.18000000000000016,24,7,0.57,0.43,0.6,1.6,-5.480000000000001,-5.2459999999999996,1.4179999999999997,-0.5359999999999996,10.6,11.0,0.512,0.4880000000000001
695,59489,2021-05-09,15,35,torino,verona,A,D,1,1,1,0.5,"[1, 1, 0, -1, 1]","[-1, -1, -1, -1, 0]",15.0,10.0,-1.879999999999999,0.18000000000000016,-2.83,-1.3100000000000005,7,24,0.43,0.57,1.2,0.8,0.24799999999999942,0.5300000000000004,1.7300000000000004,-1.5579999999999998,16.6,13.6,0.46799999999999997,0.532
696,59490,2021-05-09,20,35,juventus,milan,H,L,0,3,2.5,1,"[1, -1, 1, 0, 1]","[1, 1, -1, -1, 1]",3.0,4.0,-3.2299999999999995,2.4400000000000004,-3.399999999999998,1.4699999999999998,16,10,0.56,0.44,1.8,1.0,-3.725999999999999,0.2779999999999997,1.1979999999999997,0.7499999999999998,15.0,10.6,0.606,0.394
697,59490,2021-05-09,20,35,milan,juventus,A,W,3,0,1,2.5,"[1, 1, -1, -1, 1]","[1, -1, 1, 0, 1]",4.0,3.0,-3.399999999999998,1.4699999999999998,-3.2299999999999995,2.4400000000000004,10,16,0.44,0.56,1.6,1.4,0.5500000000000002,0.44599999999999973,0.6720000000000004,0.0260000000000002,16.2,14.2,0.514,0.48599999999999993
698,137168,2021-05-11,20,36,napoli,udinese,H,W,5,1,5.0,0.5,"[0, 1, 1, 0, 1]","[1, -1, 1, -1, 0]",4.0,11.0,4.6800000000000015,1.29,-0.9399999999999997,-0.7399999999999998,22,4,0.51,0.49,2.6,1.0,6.074,2.4,0.5700000000000001,0.31799999999999995,15.6,12.6,0.528,0.472
699,137168,2021-05-11,20,36,udinese,napoli,A,L,1,5,0.5,5.0,"[1, -1, 1, -1, 0]","[0, 1, 1, 0, 1]",11.0,4.0,-0.9399999999999997,-0.7399999999999998,4.6800000000000015,1.29,4,22,0.49,0.51,1.6,1.4,-1.6519999999999997,-1.0059999999999998,-0.24999999999999964,-0.35199999999999976,9.8,14.4,0.466,0.534
700,137786,2021-05-12,18,36,cagliari,fiorentina,H,D,0,0,4.5,3.0,"[1, 1, 1, 0, 1]","[-1, 1, 0, 0, 1]",16.0,13.0,2.86,1.0900000000000003,-4.5,-1.0999999999999996,8,2,0.56,0.44,2.4,1.4,-0.32200000000000023,-2.518,-1.47,0.09399999999999986,13.8,13.2,0.446,0.554
701,137786,2021-05-12,18,36,fiorentina,cagliari,A,D,0,0,3.0,4.5,"[-1, 1, 0, 0, 1]","[1, 1, 1, 0, 1]",13.0,16.0,-4.5,-1.0999999999999996,2.86,1.0900000000000003,2,8,0.44,0.56,1.8,1.6,-1.1980000000000004,-1.4559999999999997,-2.880000000000001,-1.374,8.6,10.4,0.324,0.6759999999999999
702,137787,2021-05-12,20,36,atalanta,benevento,H,W,2,0,8.0,0,"[1, 0, 1, 0, 1]","[-1, 0, -1, -1, -1]",2.0,18.0,5.35,8.08,-2.879999999999999,-2.45,15,4,0.71,0.29,2.6,0.8,1.8179999999999996,5.612,-1.9420000000000002,0.04800000000000013,17.8,10.2,0.47000000000000003,0.53
703,137787,2021-05-12,20,36,benevento,atalanta,A,L,0,2,0,8.0,"[-1, 0, -1, -1, -1]","[1, 0, 1, 0, 1]",18.0,2.0,-2.879999999999999,-2.45,5.35,8.08,4,15,0.29,0.71,1.6,3.2,-2.1419999999999995,-0.85,1.306,0.13200000000000028,13.0,12.8,0.47400000000000003,0.526
704,137788,2021-05-12,20,36,bologna,genoa,H,L,0,2,1.0,0,"[1, 0, -1, 0, 0]","[-1, 0, 1, -1, -1]",12.0,14.0,-3.0699999999999994,-0.509999999999999,2.42,1.2999999999999996,22,11,0.66,0.34,1.8,2.2,-2.346,0.4120000000000001,-0.3440000000000001,1.0119999999999993,11.0,13.8,0.496,0.504
705,137788,2021-05-12,20,36,genoa,bologna,A,W,2,0,0,1.0,"[-1, 0, 1, -1, -1]","[1, 0, -1, 0, 0]",14.0,12.0,2.42,1.2999999999999996,-3.0699999999999994,-0.509999999999999,11,22,0.34,0.66,1.8,2.0,3.752,3.1,1.429999999999999,-0.6520000000000001,11.6,13.6,0.4640000000000001,0.536
706,137789,2021-05-12,20,36,inter,roma,H,W,3,1,17.0,1,"[0, 0, 1, 1, 1]","[-1, 0, -1, -1, 1]",1.0,7.0,2.579999999999999,5.8999999999999995,-7.140000000000001,0.55,14,20,0.51,0.49,2.0,0.6,4.626,1.8419999999999999,1.1079999999999997,-0.2719999999999999,15.8,9.0,0.548,0.45200000000000007
707,137789,2021-05-12,20,36,roma,inter,A,L,1,3,1,17.0,"[-1, 0, -1, -1, 1]","[0, 0, 1, 1, 1]",7.0,1.0,-7.140000000000001,0.55,2.579999999999999,5.8999999999999995,20,14,0.49,0.51,1.8,1.8,-2.4800000000000004,-1.2299999999999995,2.258,2.57,14.4,16.0,0.58,0.42000000000000004
708,137790,2021-05-12,20,36,lazio,parma,H,W,1,0,0,0,"[1, -1, 1, 1, -1]","[-1, -1, -1, -1, -1]",6.0,19.0,0.5699999999999992,-0.30999999999999917,2.3000000000000007,-0.7599999999999998,17,12,0.51,0.49,2.8,2.6,2.476,-0.9239999999999997,2.2180000000000004,0.12000000000000004,14.8,12.0,0.542,0.458
709,137790,2021-05-12,20,36,parma,lazio,A,L,0,1,0,0,"[-1, -1, -1, -1, -1]","[1, -1, 1, 1, -1]",19.0,6.0,2.3000000000000007,-0.7599999999999998,0.5699999999999992,-0.30999999999999917,12,17,0.49,0.51,1.8,3.4,-0.1459999999999996,-2.87,1.9620000000000002,0.8840000000000007,10.2,16.0,0.446,0.554
710,137791,2021-05-12,20,36,sampdoria,spezia,H,D,2,2,0,0,"[1, 1, -1, 1, -1]","[-1, 0, -1, 0, -1]",9.0,17.0,5.100000000000001,2.0700000000000003,3.7799999999999994,-0.4299999999999999,16,15,0.61,0.39,1.4,1.4,2.572,2.5859999999999994,0.21799999999999953,-0.22199999999999961,12.8,13.2,0.4800000000000001,0.52
711,137791,2021-05-12,20,36,spezia,sampdoria,A,D,2,2,0,0,"[-1, 0, -1, 0, -1]","[1, 1, -1, 1, -1]",17.0,9.0,3.7799999999999994,-0.4299999999999999,5.100000000000001,2.0700000000000003,15,16,0.39,0.61,0.8,2.4,-0.6960000000000003,1.9299999999999997,2.0399999999999996,-0.5440000000000006,7.8,12.2,0.53,0.47000000000000003
712,137792,2021-05-12,20,36,sassuolo,juventus,H,L,1,3,5.5,0,"[1, 1, 1, 0, 1]","[-1, 1, 0, 1, -1]",8.0,5.0,1.1099999999999999,-4.5,0.6000000000000001,-8.16,19,15,0.65,0.35,1.8,0.8,2.332,-1.3539999999999999,1.1459999999999992,2.3519999999999994,13.6,12.0,0.632,0.368
713,137792,2021-05-12,20,36,juventus,sassuolo,A,W,3,1,0,5.5,"[-1, 1, 0, 1, -1]","[1, 1, 1, 0, 1]",5.0,8.0,0.6000000000000001,-8.16,1.1099999999999999,-4.5,15,19,0.35,0.65,1.2,1.4,-4.287999999999999,0.5139999999999998,0.2980000000000002,0.8279999999999997,13.2,10.6,0.604,0.396
714,137793,2021-05-12,20,36,torino,milan,H,L,0,7,1.5,2,"[1, 0, -1, 1, 0]","[1, -1, -1, 1, 1]",15.0,3.0,-2.440000000000001,-0.6200000000000002,1.56,-1.88,14,12,0.41,0.59,1.2,1.0,-0.12800000000000003,0.03400000000000032,1.8520000000000008,-0.5540000000000003,16.0,15.2,0.48200000000000004,0.518
715,137793,2021-05-12,20,36,milan,torino,A,W,7,0,2,1.5,"[1, -1, -1, 1, 1]","[1, 0, -1, 1, 0]",3.0,15.0,1.56,-1.88,-2.440000000000001,-0.6200000000000002,12,14,0.59,0.41,1.6,1.2,-0.1359999999999996,0.9879999999999998,-0.025999999999999624,0.7060000000000002,16.2,14.2,0.518,0.48200000000000004
716,138098,2021-05-13,20,36,crotone,verona,H,W,2,1,0,1.0,"[-1, -1, 1, -1, -1]","[-1, -1, -1, 0, 0]",20.0,10.0,4.050000000000001,3.12,-2.5,-3.57,9,11,0.36,0.64,1.0,2.6,7.438,2.7720000000000007,0.7680000000000003,-0.5360000000000003,7.8,16.8,0.43200000000000005,0.5680000000000001
717,138098,2021-05-13,20,36,verona,crotone,A,L,1,2,1.0,0,"[-1, -1, -1, 0, 0]","[-1, -1, 1, -1, -1]",10.0,20.0,-2.5,-3.57,4.050000000000001,3.12,11,9,0.64,0.36,0.8,1.6,-5.366000000000001,-4.928,-0.07400000000000002,0.49600000000000016,14.4,10.0,0.538,0.462
718,138732,2021-05-15,15,37,genoa,atalanta,H,L,3,4,1,9.0,"[0, 1, -1, -1, 1]","[0, 1, 0, 1, 1]",14.0,2.0,0.8199999999999996,2.39,0.9100000000000001,3.8199999999999985,10,12,0.4,0.6,2.0,1.6,3.806,2.7539999999999996,0.6559999999999991,-0.8979999999999999,11.4,14.6,0.43800000000000006,0.562
719,138732,2021-05-15,15,37,atalanta,genoa,A,W,4,3,9.0,1,"[0, 1, 0, 1, 1]","[0, 1, -1, -1, 1]",2.0,14.0,0.9100000000000001,3.8199999999999985,0.8199999999999996,2.39,12,10,0.6,0.4,2.8,0.8,1.8819999999999992,6.016,-1.8240000000000003,-0.9800000000000001,18.0,8.8,0.522,0.4779999999999999
720,138733,2021-05-15,15,37,spezia,torino,H,W,4,1,0.5,0,"[0, -1, 0, -1, 0]","[0, -1, 1, 0, -1]",17.0,16.0,0.1200000000000001,-1.12,2.3899999999999992,1.0200000000000005,14,6,0.4,0.6,1.0,2.0,-0.03600000000000021,0.9259999999999999,3.914,-0.04200000000000044,9.2,13.2,0.488,0.512
721,138733,2021-05-15,15,37,torino,spezia,A,L,1,4,0,0.5,"[0, -1, 1, 0, -1]","[0, -1, 0, -1, 0]",16.0,17.0,2.3899999999999992,1.0200000000000005,0.1200000000000001,-1.12,6,14,0.6,0.4,0.6,2.2,-0.9,-0.5659999999999997,2.278000000000001,-0.2140000000000004,13.4,15.8,0.466,0.534
722,138734,2021-05-15,18,37,juventus,inter,H,W,3,2,1,18.0,"[1, 0, 1, -1, 1]","[0, 1, 1, 1, 1]",5.0,1.0,-0.11999999999999977,-1.9200000000000013,7.17,6.56,13,8,0.41,0.59,1.8,1.4,-3.4739999999999993,-1.6560000000000001,-0.4859999999999999,-1.2840000000000003,14.0,11.6,0.564,0.43599999999999994
723,138734,2021-05-15,18,37,inter,juventus,A,L,2,3,18.0,1,"[0, 1, 1, 1, 1]","[1, 0, 1, -1, 1]",1.0,5.0,7.17,6.56,-0.11999999999999977,-1.9200000000000013,8,13,0.59,0.41,2.4,0.6,3.7659999999999996,2.4519999999999995,-1.3440000000000003,-0.45399999999999974,16.6,10.6,0.562,0.438
724,138735,2021-05-15,20,37,roma,lazio,H,W,2,0,0,1,"[0, -1, -1, 1, -1]","[-1, 1, 1, -1, 1]",7.0,6.0,-6.88,0.03999999999999959,1.6600000000000015,-2.669999999999999,13,9,0.48,0.52,1.8,1.8,-3.7940000000000005,-0.40399999999999975,2.4899999999999998,3.274,16.6,13.4,0.576,0.42400000000000004
725,138735,2021-05-15,20,37,lazio,roma,A,L,0,2,1,0,"[-1, 1, 1, -1, 1]","[0, -1, -1, 1, -1]",6.0,7.0,1.6600000000000015,-2.669999999999999,-6.88,0.03999999999999959,9,13,0.52,0.48,2.0,2.0,2.2099999999999995,-0.8639999999999997,2.5980000000000003,0.6120000000000001,15.6,11.2,0.53,0.47000000000000003
726,59503,2021-05-16,20,37,milan,cagliari,H,D,0,0,3,5.0,"[-1, -1, 1, 1, 1]","[1, 1, 0, 1, 0]",3.0,15.0,4.289999999999999,1.23,2.3899999999999997,-1.5299999999999998,21,7,0.61,0.39,2.6,1.0,0.01600000000000046,0.4679999999999998,-0.9439999999999997,-0.023999999999999865,15.2,14.6,0.53,0.47000000000000003
727,59503,2021-05-16,20,37,cagliari,milan,A,D,0,0,5.0,3,"[1, 1, 0, 1, 0]","[-1, -1, 1, 1, 1]",15.0,3.0,2.3899999999999997,-1.5299999999999998,4.289999999999999,1.23,7,21,0.39,0.61,1.6,0.8,0.18199999999999986,-1.722,-1.5559999999999998,0.31399999999999995,11.4,11.4,0.43000000000000005,0.5700000000000001
728,59504,2021-05-16,15,37,benevento,crotone,H,D,1,1,0,1,"[0, -1, -1, -1, -1]","[-1, 1, -1, -1, 1]",18.0,19.0,-1.89,1.1600000000000004,5.130000000000001,2.48,21,5,0.54,0.46,1.0,2.6,-2.7979999999999996,-0.6960000000000001,1.996,1.8700000000000003,10.6,13.2,0.446,0.554
729,59504,2021-05-16,15,37,crotone,benevento,A,D,1,1,1,0,"[-1, 1, -1, -1, 1]","[0, -1, -1, -1, -1]",19.0,18.0,5.130000000000001,2.48,-1.89,1.1600000000000004,5,21,0.46,0.54,1.2,2.4,6.612,2.942,1.4140000000000001,-0.3620000000000004,8.4,16.8,0.394,0.6060000000000001
730,59506,2021-05-16,12,37,fiorentina,napoli,H,L,0,2,3.5,6.0,"[1, 0, 0, 1, 0]","[1, 1, 0, 1, 1]",13.0,4.0,-0.17000000000000037,-0.9399999999999992,8.260000000000002,3.049999999999999,7,21,0.4,0.6,1.6,1.0,-1.9160000000000004,-1.3699999999999997,-2.0300000000000002,-0.744,7.6,9.8,0.356,0.644
731,59506,2021-05-16,12,37,napoli,fiorentina,A,W,2,0,6.0,3.5,"[1, 1, 0, 1, 1]","[1, 0, 0, 1, 0]",4.0,13.0,8.260000000000002,3.049999999999999,-0.17000000000000037,-0.9399999999999992,21,7,0.6,0.4,3.4,1.0,5.986000000000001,2.366,-0.994,-0.4,17.6,11.4,0.518,0.48200000000000004
732,59507,2021-05-16,15,37,udinese,sampdoria,H,L,0,1,0,0.5,"[-1, 1, -1, 0, -1]","[1, -1, 1, -1, 0]",12.0,9.0,-0.09999999999999992,0.07000000000000062,2.51,0.7600000000000007,9,16,0.52,0.48,1.4,2.2,-0.694,-0.2659999999999999,-0.9499999999999993,-0.5479999999999998,8.4,17.6,0.47400000000000003,0.526
733,59507,2021-05-16,15,37,sampdoria,udinese,A,W,1,0,0.5,0,"[1, -1, 1, -1, 0]","[-1, 1, -1, 0, -1]",9.0,12.0,2.51,0.7600000000000007,-0.09999999999999992,0.07000000000000062,16,9,0.48,0.52,1.2,1.6,3.3480000000000003,2.556,1.8519999999999996,0.6100000000000004,13.6,12.4,0.5040000000000001,0.496
734,59508,2021-05-16,18,37,parma,sassuolo,H,L,1,3,0,0,"[-1, -1, -1, -1, -1]","[1, 1, 0, 1, -1]",20.0,8.0,2.5199999999999996,-0.8199999999999997,3.380000000000001,-0.6599999999999997,16,13,0.33,0.67,1.2,2.8,1.1280000000000006,-2.582,2.008,1.4000000000000008,10.4,15.4,0.472,0.528
735,59508,2021-05-16,18,37,sassuolo,parma,A,W,3,1,0,0,"[1, 1, 0, 1, -1]","[-1, -1, -1, -1, -1]",8.0,20.0,3.380000000000001,-0.6599999999999997,2.5199999999999996,-0.8199999999999997,13,16,0.67,0.33,1.4,1.2,2.832,-1.842,1.4479999999999993,1.0259999999999998,15.2,13.6,0.6180000000000001,0.382
736,59502,2021-05-17,20,37,verona,bologna,H,D,2,2,0,0,"[-1, -1, 0, 0, -1]","[0, -1, 0, 0, -1]",10.0,11.0,0.10000000000000023,-5.620000000000001,-6.790000000000001,-3.9699999999999998,12,13,0.5,0.5,0.8,1.4,-4.988000000000001,-4.723999999999999,0.49200000000000016,0.6760000000000004,12.8,9.4,0.564,0.43599999999999994
737,59502,2021-05-17,20,37,bologna,verona,A,D,2,2,0,0,"[0, -1, 0, 0, -1]","[-1, -1, 0, 0, -1]",11.0,10.0,-6.790000000000001,-3.9699999999999998,0.10000000000000023,-5.620000000000001,13,12,0.5,0.5,1.0,2.4,-2.106,0.3980000000000003,0.04399999999999995,0.3539999999999994,13.2,14.4,0.548,0.45200000000000007
738,59409,2021-05-18,20,25,lazio,torino,H,D,0,0,0,0,"[1, 1, -1, 1, -1]","[-1, 1, 0, -1, -1]",6.0,17.0,1.6300000000000017,-3.7199999999999998,1.6599999999999997,-0.23999999999999977,22,6,0.71,0.29,1.6,1.4,2.354,-1.1079999999999994,-0.5139999999999999,-0.14800000000000005,14.2,11.8,0.53,0.47000000000000003
739,59409,2021-05-18,20,25,torino,lazio,A,D,0,0,0,0,"[-1, 1, 0, -1, -1]","[1, 1, -1, 1, -1]",17.0,6.0,1.6599999999999997,-0.23999999999999977,1.6300000000000017,-3.7199999999999998,6,22,0.29,0.71,0.6,2.8,0.13799999999999982,-0.1219999999999997,2.2180000000000004,-0.4440000000000003,11.0,17.0,0.48200000000000004,0.518
740,59512,2021-05-22,20,38,crotone,fiorentina,H,D,0,0,1.5,0,"[1, -1, -1, 1, 0]","[0, 0, 1, 0, -1]",19.0,13.0,5.170000000000001,2.7699999999999996,0.02000000000000024,-1.0899999999999992,13,9,0.54,0.46,1.4,2.4,6.312,2.7920000000000003,0.13800000000000004,-0.5940000000000001,8.0,18.2,0.404,0.5960000000000001
741,59512,2021-05-22,20,38,fiorentina,crotone,A,D,0,0,0,1.5,"[0, 0, 1, 0, -1]","[1, -1, -1, 1, 0]",13.0,19.0,0.02000000000000024,-1.0899999999999992,5.170000000000001,2.7699999999999996,9,13,0.46,0.54,1.2,1.2,-1.3960000000000004,-0.9239999999999995,0.9980000000000002,1.018,7.8,12.2,0.364,0.6359999999999999
742,59513,2021-05-22,20,38,cagliari,genoa,H,L,0,1,5.5,0,"[1, 0, 1, 0, 0]","[1, -1, -1, 1, -1]",16.0,14.0,4.94,-2.520000000000001,3.9100000000000006,1.9300000000000002,16,11,0.51,0.49,1.4,0.8,0.7379999999999998,-1.22,-0.019999999999999928,0.013999999999999967,9.8,13.2,0.42200000000000004,0.578
743,59513,2021-05-22,20,38,genoa,cagliari,A,W,1,0,0,5.5,"[1, -1, -1, 1, -1]","[1, 0, 1, 0, 0]",14.0,16.0,3.9100000000000006,1.9300000000000002,4.94,-2.520000000000001,11,16,0.49,0.51,2.2,2.0,3.016,2.4899999999999998,1.7279999999999993,0.28599999999999987,10.8,15.4,0.392,0.608
744,59517,2021-05-22,20,38,sampdoria,parma,H,W,3,0,1.5,0,"[-1, 1, -1, 0, 1]","[-1, -1, -1, -1, -1]",9.0,20.0,3.619999999999999,0.7100000000000004,2.09,-1.6000000000000003,12,12,0.45,0.55,1.2,1.6,2.9520000000000004,2.244,0.5059999999999995,-0.021999999999999586,14.0,12.8,0.48200000000000004,0.518
745,59517,2021-05-22,20,38,parma,sampdoria,A,L,0,3,0,1.5,"[-1, -1, -1, -1, -1]","[-1, 1, -1, 0, 1]",20.0,9.0,2.09,-1.6000000000000003,3.619999999999999,0.7100000000000004,12,12,0.55,0.45,1.2,2.8,1.7940000000000005,-2.004,3.281999999999999,1.698000000000001,11.8,14.8,0.466,0.534
746,59511,2021-05-23,20,38,torino,benevento,H,D,1,1,0.5,0.5,"[1, 0, -1, -1, 0]","[-1, -1, -1, -1, 0]",17.0,18.0,-2.339999999999999,0.39000000000000035,-0.9100000000000001,-1.7200000000000002,11,8,0.52,0.48,0.6,2.4,0.3659999999999998,0.004000000000000314,0.9600000000000009,-1.9560000000000002,9.2,16.4,0.446,0.5539999999999999
